ActorAppear,ActorIndicator,Coef,Variable
1,1,0.011018748029,Brie Larson
1,1,-0.020039280755,Brigitte Bourdeau
1,1,-0.00338784806954,Briony Glassco
4,1,-0.0811309810658,Brittany Murphy
2,1,0.0424448535779,Brittany Snow
1,1,0.0285123021886,Brooke Clagett
1,1,-0.0148656721072,Brooke Smith
1,1,0.00547689969788,Brooke Tansley
2,1,0.0202971333328,Brooklyn Decker
1,1,-0.0416602329704,Bruce Davison
1,1,-0.000519507927029,Bruce McGill
2,1,0.0477649854015,Bruce Willis
1,1,-0.000155505530644,Bruno Kirby
1,1,-0.055848002795,Bryan Anthony
1,1,-0.0190193140282,Bryan Brown
3,1,-0.066833626433,Bryan Greenberg
1,1,0.0285123021886,Brynn Clagett
1,1,-0.0374132128751,Brían F. O'Byrne
1,1,0.00722710133619,Busy Philipps
1,1,0.0197330325774,C. Gerod Harris
1,1,0.113513430903,Callan McAuliffe
1,1,0.0372221975287,Cam Gigandet
7,1,0.000256398911709,Cameron Diaz
1,1,0.0262582976495,Cameron Dye
1,1,-0.0148656721072,Candice Azzara
4,1,-0.070786983833,Candice Bergen
1,1,-0.0208556896368,Carey Lowell
1,1,0.0579100172388,Carla Bruni
1,1,0.0165674904032,Carlin Glynn
2,1,-0.0256933336452,Carlos Mencia
1,1,-0.0699083397666,Carlos Ponce
1,1,0.0282571577434,Carly Hatter
1,1,-0.221417837762,Carmen Electra
2,1,0.15443359535,Caroline Aaron
1,1,-0.030943891978,Caroline Rhea
1,1,-0.000155505530644,Carrie Fisher
1,1,-0.0186165984987,Carrie Preston
1,1,-0.030943891978,Carson Kressley
3,1,-0.00455606953718,Cary Elwes
1,1,-0.0165707052023,Casey Wilson
1,1,0.0403407642354,Catherine Dent
1,1,-0.015266794875,Catherine Keener
2,1,0.0162785371192,Catherine O'Hara
1,1,0.0429314280697,Catherine Shu
4,1,0.0254694034328,Catherine Zeta-Jones
1,1,0.0107203157725,Celia Imrie
1,1,-0.0195737880218,Chace Crawford
1,1,0.00598015889327,Chad Michael Murray
2,1,0.0259589063201,Channing Tatum
1,1,0.0288441789525,Channon Roe
1,1,0.0077374771015,Charles Durning
1,1,-0.0260950358193,Charles Kimbrough
2,1,0.0488690229397,Charles Walker
1,1,-0.020039280755,Charli Barcena
1,1,0.0307652594689,Charlie Day
1,1,0.0288441789525,Charlie Korsmo
1,1,0.0248915094272,Charlie Murphy
1,1,-0.0279323587527,Charlotte Coleman
1,1,-0.00927605408293,Charlotte Marshall-Fricker
1,1,0.157148324532,Charlotte Ray Rosenberg
1,1,-0.0119409183763,Charlyne Yi
1,1,0.0107203157725,Charmian May
1,1,-0.055848002795,Chelsea Bond
1,1,0.0330941036236,Chelsea Handler
2,1,0.0636963281318,Cheryl Hines
1,1,-0.0277935442413,Chihiro Fujii
1,1,-0.00320557905469,China Chow
1,1,0.0193577669299,Chloë Grace Moretz
1,1,-0.0393681322748,Chris Carmack
1,1,-0.0766769387864,Chris Eigeman
2,1,-0.0357570148149,Chris Elliott
1,1,-0.0108119697399,Chris Evans
2,1,-0.0157149474367,Chris Klein
2,1,-0.0393243113254,Chris Marquette
1,1,0.00722710133619,Chris Messina
2,1,-0.0586970128943,Chris Noth
2,1,-0.0368142361429,Chris Pine
4,1,-0.017856372911,Chris Pratt
1,1,0.032740002462,Chris Rehmann
1,1,-0.0195737880218,Chris Rock
1,1,0.0394242030078,Chris Sarandon
1,1,0.0202316015453,Chris Tucker
1,1,6.37064216485e-05,Christa B. Allen
2,1,-0.0118308231458,Christian Kane
2,1,-0.0250827433261,Christina Applegate
1,1,-0.047455180801,Christina Cole
1,1,0.0121173964798,Christina Eleusiniotis
1,1,0.0285123021886,Christina Hendricks
1,1,0.00848902302116,Christina Pickles
1,1,0.0328492423215,Christina Ricci
1,1,-0.0495497512442,Christine Baranski
1,1,-0.0692347643566,Christine Chatelain
2,1,-0.00903395722398,Christine Taylor
1,1,0.0394242030078,Christopher Guest
1,1,-0.0186165984987,Christopher Masterson
3,1,-0.0256508847947,Christopher McDonald
1,1,-0.010229401022,Christopher Walken
1,1,-0.00806525090342,Claire Danes
