ActorAppear,ActorIndicator,Coef,Variable
1,1,-0.0306970921972,Jamie Lee Curtis
1,1,0.0307607450554,Jamie Wild
1,1,-0.00837369804593,Jamie-Lynn Sigler
1,1,0.0336014180564,Jane Adams
1,1,0.00169181767887,Jane Asher
1,1,-0.00350472458978,Jane Lynch
1,1,-0.0159701166514,Jane Pfitsch
1,1,0.01419870992,Jane Seymour
1,1,0.0562231477651,Janeane Garofalo
1,1,0.0865683386281,Jared Gilman
1,1,0.0227250602098,Jared Goldstein
1,1,-0.0238525278392,Jared Keeso
1,1,0.0307607450554,Jared Rushton
1,1,-0.0702578389562,Jaryd Waterhouse
1,1,-0.0267806751092,Jasmine Woods
1,1,-0.0291152965929,Jason Alexander
1,1,-0.0225014997809,Jason Antoon
4,1,-0.104082205549,Jason Bateman
1,1,-0.0069614417239,Jason Bernard
5,1,0.0119837996846,Jason Biggs
1,1,0.00169181767887,Jason Flemyng
1,1,-0.0342300186721,Jason Gedrick
1,1,0.0328434613508,Jason Gould
1,1,-0.0629200681675,Jason Kolotouros
1,1,0.0171721510624,Jason Lee
1,1,-0.0985394855182,Jason Lewis
1,1,-0.0702578389562,Jason Schaller
1,1,0.0865683386281,Jason Schwartzman
3,1,-0.00602412018566,Jason Segel
3,1,-0.00895071191451,Jason Sudeikis
2,1,-0.0123015558355,Jay Baruchel
1,1,-0.0270489040729,Jay Brazeau
2,1,-0.0377902921935,Jay Mohr
1,1,0.0256761388947,Jean Reno
1,1,-0.00999687898831,Jean Smart
1,1,-0.0280035511105,Jean Stapleton
1,1,-0.144797470027,Jean-Luc Bilodeau
1,1,0.012104515617,Jeanie Hackett
1,1,0.0415971331358,Jeff Garlin
1,1,-0.0104684648819,Jeff Goldblum
1,1,0.0215026923108,Jeff Hiller
1,1,0.0261894432636,Jeffrey Dean Morgan
1,1,0.0140734974233,Jeffrey Donovan
2,1,0.0764513583453,Jeffrey Tambor
1,1,0.0307607450554,Jeffrey Wiseman
1,1,0.0400212347566,Jenifer Lewis
1,1,0.038179291313,Jenna Dewan Tatum
1,1,-0.0305902206132,Jenna Elfman
8,1,-0.130181041393,Jennifer Aniston
1,1,0.0773728454436,Jennifer Connelly
3,1,-0.259046075238,Jennifer Coolidge
4,1,-0.0458526905469,Jennifer Garner
1,1,-0.0985394855182,Jennifer Hudson
1,1,0.0196516284218,Jennifer Jason Leigh
1,1,0.0206700073005,Jennifer Lawrence
1,1,-0.0159701166514,Jennifer Lim
4,1,-0.166282680039,Jennifer Lopez
1,1,0.0376468346431,Jennifer Love Hewitt
1,1,-0.0268762930379,Jenny McCarthy
1,1,-0.0269827341554,Jenny Wade
1,1,0.0305988009463,Jeremy Howard
2,1,0.0676746840617,Jeremy Piven
1,1,0.0244747505929,Jeremy Sheffield
2,1,0.0888466947251,Jeremy Sisto
